unit_id,barrage_id,boost_id,hit_check_order
1112,3,3,12512121213131313614141461415156
1112,4,0,111111111111111111
1112,4,1,1212121211111111111111
1112,4,2,12121212131313131414141515151111
1112,4,3,12121212131313131414141515151161616
1112,7,0,11111111111111111111
1112,7,1,121212121111111111111111
1112,7,2,12121212131313131414141415151511111
1112,7,3,12121212131313131414141415151516116116
1113,1,0,1111111
1113,1,1,121211111
1113,1,2,1212131314141
1113,1,3,12512131361414156
1113,2,0,1111
1113,2,1,121211
1113,2,2,124124135135
1113,2,3,12412413561356
1113,3,0,111111111111111111
1113,3,1,121212111111111111111
1113,3,2,121212131313141414111111111
1113,3,3,1212121313131414141151115116116
1113,4,0,11111111111111111111
1113,4,1,121212121111111111111111
1113,4,2,121212121313131414141111111111
1113,4,3,1212121213131314141411115115116116
1113,7,0,11111111111111111111
1113,7,1,121212121111111111111111
1113,7,2,1212121213131313111111111111
1113,7,3,1212121213131313141414141515151516161616
1114,1,0,111111111
1114,1,1,121213111111
1114,1,2,12121311411511
1114,1,3,121213114115116
1114,2,0,1111
1114,2,1,12111
1114,2,2,1213141
1114,2,3,121314156
1114,3,0,11111111111111
1114,3,1,1211211211211211111
1114,3,2,1241351213125131213512131451414145
1114,3,3,124613512136125131261351213614514146145
1114,4,0,11111111111111111111
1114,4,1,121111121111121111121111
1114,4,2,12131415112131415112131415112131411
1114,4,3,12131415112131415112131415161213141616
1114,7,0,11111111111111111111
1114,7,1,121111121111121111121111
1114,7,2,12131411121314111213141112131411
1114,7,3,1213141516121314151612131415161213141516
1116,1,0,1111111111111
1116,1,1,121112111111111
1116,1,2,1211121131131141151
1116,1,3,12111211311311411516
1116,2,0,11111
1116,2,1,121111
1116,2,2,121314151
1116,2,3,1213141516
1116,3,0,11111111111111111
1116,3,1,121212121111111111111
1116,3,2,12121212141414141111113131313
1116,3,3,1261212121414141416151515156131313136
1116,4,0,1111111111111111
1116,4,1,12121212111111111111
1116,4,2,1212121213131313141414141111
1116,4,3,126121212136131313141414146151515156
1116,7,0,111111111111111111111
1116,7,1,1212121211111111111111111
1116,7,2,12121212131313131111111111111
1116,7,3,12121212131313131414114141515151516161616
1117,1,0,1111111
1117,1,1,121211111
1117,1,2,1212131314141
1117,1,3,12512131361414156
1117,2,0,11111
1117,2,1,121111
1117,2,2,121314151
1117,2,3,1213141516
1117,3,0,11111111111
1117,3,1,1213121312131213111
1117,3,2,124135124135124135121314151
1117,3,3,1241351241351241351261361415616
1117,4,0,111111111111111111
1117,4,1,1211112111121111121111
1117,4,2,121314112131411213141112131411
1117,4,3,12613141512613141512131415161213141516
1117,7,0,11111111111111111111
1117,7,1,121111121111121111121111
1117,7,2,12131411121314111213141112131411
1117,7,3,1213141516121314151612131415161213141516
1118,1,0,11111111
1118,1,1,1212111111
1118,1,2,12121313141411
1118,1,3,126121313141415156
1118,2,0,111111
1118,2,1,12121111
1118,2,2,1212131311
1118,2,3,1251251313146146
1118,3,0,1111111111111111
1118,3,1,12121212111111111111
1118,3,2,12121212131313141414151515111
1118,3,3,1212121213131314141415151516116
1118,4,0,11111111111111
1118,4,1,121212121111111111
1118,4,2,125121212513131313141414141515
1118,4,3,1251212125136131313614141461415156
1118,7,0,111111111111111111
1118,7,1,1212121211111111111111
1118,7,2,121212121313131314141414111111
1118,7,3,12612126121313131314141414151515151616
1119,1,0,1111111111
1119,1,1,1212131111111
1119,1,2,121213114115111
1119,1,3,1212131141151116
1119,2,0,111111
1119,2,1,1211111
1119,2,2,121314111
1119,2,3,12131415116
1119,3,0,11111111111111
1119,3,1,121212121111111111
1119,3,2,125121212135131313141414141515
1119,3,3,1251212121351313131414146146156156
1119,4,0,1111111111111111111
1119,4,1,12121212131313111111111111
1119,4,2,1212121213131311141414151511111
1119,4,3,12121212131313111414141515111116
1119,7,0,11111111111111111111
1119,7,1,121212121111111111111111
1119,7,2,12121212131313131414141415151511111
1119,7,3,12121212131313131414141415151511161616
1120,1,0,1111111
1120,1,1,121211111
1120,1,2,125121313141415
1120,1,3,12512131361414156
1120,2,0,11111
1120,2,1,121111
1120,2,2,1211113
1120,2,3,1246141515136
1120,3,0,111111111111111111
1120,3,1,1211121112111111211111
1120,3,2,1213141213141213141511121511151
1120,3,3,121314121314121314151112151611516
1120,4,0,11111111111111
1120,4,1,121111212111121111
1120,4,2,12413141123121314112131411
1120,4,3,1241351461561231261314151213141516
1120,7,0,11111111111111111111
1120,7,1,121111121111121111121111
1120,7,2,1213111121311112131111213111
1120,7,3,1213141516121314151612131415161213141516
1121,1,0,111111111
1121,1,1,12111121111
1121,1,2,1213141512131411
1121,1,3,12131415121314116
1121,2,0,11111
1121,2,1,1212111
1121,2,2,12412131314
1121,2,3,124125135136146
1121,3,0,11111111111111
1121,3,1,1213112131121311213111
1121,3,2,1213141213112131512513141415
1121,3,3,1261314121311261315125131414156
1121,4,0,111111111111111111
1121,4,1,121311213112131121112111311
1121,4,2,12131412131512131512141512141513141
1121,4,3,12613141213151213151261415121415131416
1121,7,0,11111111111111111111
1121,7,1,121111121111121111121111
1121,7,2,12131411121314111213141112131411
1121,7,3,1213141516121314151612131415161213141516
1122,1,0,11111111111111
1122,1,1,12121211313111411111
1122,1,2,121212113131114111511
1122,1,3,1212121131311141115116
1122,2,0,111111111
1122,2,1,1212113141111
1122,2,2,12121131411511
1122,2,3,121211314115116
1122,3,0,11111111111111
1122,3,1,12121212131313131414141411
1122,3,2,12512121213131313141414141515
1122,3,3,12512121213131361361414141415156
1122,4,0,111111111111111
1122,4,1,1212121212131313131311111
1122,4,2,12512512512512513131313131414141414
1122,4,3,1251251251251251313613136131461414614146
1122,7,0,11111111111111111111
1122,7,1,121212121111111111111111
1122,7,2,12121212131313131414141411111111
1122,7,3,1212121213131313141414141515151516161616
1123,1,0,11111111111
1123,1,1,1211111211111
1123,1,2,12131411121314111
1123,1,3,1213141151213141116
1123,2,0,111111111
1123,2,1,12111112111
1123,2,2,1213141511213141
1123,2,3,12131415112131416
1123,3,0,1111111111111111111
1123,3,1,1213141112131111213141112111
1123,3,2,12131411121311511213141112111
1123,3,3,121314111213115112131411121116
1123,4,0,11111111111111111111
1123,4,1,121111121111121111121111
1123,4,2,1213111121311112131111213111
1123,4,3,1213141516121314151612131415161213141516
1123,7,0,111111111111111111111
1123,7,1,12111112111112111112111112
1123,7,2,1213141511213141511213141511213141112
1123,7,3,1213141516121314151121314151121314161612
1124,1,0,11111
1124,1,1,1211211
1124,1,2,1241351213514
1124,1,3,124135126135146
1124,2,0,111
1124,2,1,12121
1124,2,2,123124134
1124,2,3,12356124613456
1124,3,0,11111111111111111111
1124,3,1,12111112111112111111111
1124,3,2,12131111213111121111131111
1124,3,3,12131416112131511121415161131415116
1124,4,0,11111111111111111111
1124,4,1,121111121111121111121111
1124,4,2,12131411121314111213141112131411
1124,4,3,1213141516121314151612131415161213141516
1124,7,0,11111111111111111111
1124,7,1,121111121111121111121111
1124,7,2,1213111121311112131111213111
1124,7,3,1213141516121314151612131415161213141516
1125,1,0,11111111111
1125,1,1,1211121111111
1125,1,2,12113121131411511
1125,1,3,121131211314115116
1125,2,0,11111
1125,2,1,1211211
1125,2,2,12413121314
1125,2,3,124135125136146
1125,3,0,11111111111111111
1125,3,1,121112111112111112111
1125,3,2,12131412131411121314111213141
1125,3,3,1213141213141515121314161612613514156
1125,4,0,11111111111111111111
1125,4,1,121111211111211111121111
1125,4,2,12131411213141511213141511121314151
1125,4,3,12131411213141516121314151161213141516
1125,7,0,111111111111111111111
1125,7,1,1212121211111111111111111
1125,7,2,12121212131313131111111111111
1125,7,3,12121212131313131414141411515151516161616
2001,1,0,111111111
2001,1,1,12121111111
2001,1,2,121213131414111
2001,1,3,1212131314141515166
2001,2,0,1111111
2001,2,1,12111111
2001,2,2,12131411511
2001,2,3,121314115116
2001,3,0,1111111111111111
2001,3,1,12121212111111111111
2001,3,2,121212121313131311111111
2001,3,3,125121251213131313614146141461415615156
2001,4,0,111111111111111111
2001,4,1,1212121211111111111111
2001,4,2,121212121313131314141414111111
2001,4,3,12121212131313131414141415161516156156
2001,7,0,11111111111111111111
2001,7,1,121212121111111111111111
2001,7,2,1212121213131313111111111111
2001,7,3,1212121213131313141414141515151516161616
2002,1,0,111111111
2002,1,1,12121111111
2002,1,2,12121313131111
2002,1,3,12121313131441451551666
2002,2,0,111111
2002,2,1,12211111
2002,2,2,1221331111
2002,2,3,1221331441451551666
2002,3,0,111111111111111
2002,3,1,121212111111111111
2002,3,2,12121213131314141111111
2002,3,3,121212131313141415115116116
2002,4,0,1111111111
2002,4,1,1221211111111
2002,4,2,12212313314414411111
2002,4,3,1221231331441441155155166166
2002,7,0,11111111111
2002,7,1,12212313314414111111
2002,7,2,122123133144141115515511
2002,7,3,1221231331441411155155166166
2003,1,0,11111
2003,1,1,1212111
2003,1,2,12412513513514
2003,1,3,12412513513561466
2003,2,0,111
2003,2,1,12121
2003,2,2,123124134
2003,2,3,12356124613456
2003,3,0,111111111111111
2003,3,1,121212111111111111
2003,3,2,121212131313111111111
2003,3,3,121212131313141414151515161616
2003,4,0,111111111111111111
2003,4,1,1212121211111111111111
2003,4,2,121212121313131314141414111111
2003,4,3,12121212131313131414141415151515166166
2003,7,0,111111111111111
2003,7,1,1212121211111111111
2003,7,2,12121212131313131111111
2003,7,3,12512125121351361313146141461414615156
2005,1,0,1111111
2005,1,1,12111111
2005,1,2,1211311411
2005,1,3,121131141516
2005,2,0,111
2005,2,1,1211
2005,2,2,12131
2005,2,3,1256135146
2005,3,0,111111111111111111
2005,3,1,121111211112111111111
2005,3,2,121311121311121311111111
2005,3,3,121314151213141512131415116116116
2005,4,0,11111111111111111111
2005,4,1,121111121111121111121111
2005,4,2,12131415112131415112131415112131411
2005,4,3,12131415112131415161213141516121314116
2005,7,0,11111111111111111111
2005,7,1,121111121111121111121111
2005,7,2,1213111121311112131111213111
2005,7,3,1213141516121314151612131415161213141516
2006,1,0,1111111111
2006,1,1,121211111111
2006,1,2,1212131314141111
2006,1,3,12121313141415151616
2006,2,0,11111111
2006,2,1,121111111
2006,2,2,121314151111
2006,2,3,1213141511611
2006,3,0,1111111111111111
2006,3,1,12121212111111111111
2006,3,2,1212121213131313141414141111
2006,3,3,121212121313131314141414156156156156
2006,4,0,11111111111111111111
2006,4,1,121212121111111111111111
2006,4,2,1212121213131313111111111111
2006,4,3,1212121213131313141414141515151516161616
2006,7,0,11111111111111111111
2006,7,1,121212121111111111111111
2006,7,2,1212121213131313111111111111
2006,7,3,1212121213131313141414141515151516161616
2007,1,0,111111
2007,1,1,12121111
2007,1,2,12512135131414
2007,1,3,1251213513614146
2007,2,0,111
2007,2,1,123124134
2007,2,2,12351245134
2007,2,3,1235612451346
2007,3,0,111111111111
2007,3,1,12112112131213113113
2007,3,2,1251412514125134121341135113
2007,3,3,12514612514612513412613411351136
2007,4,0,111111111111111111
2007,4,1,1211112111111211111121
2007,4,2,12131415121314151112131415111213
2007,4,3,12131415121314151161213141516161213
2007,7,0,11111111111111111111
2007,7,1,121111121111121111121111
2007,7,2,12131415112131415112131415112131411
2007,7,3,12131415112131415112131415161213141616
2008,1,0,11111111
2008,1,1,12131411213141
2008,1,2,1213141512131415
2008,1,3,126131415121314156
2008,2,0,1111
2008,2,1,12131213
2008,2,2,124134125135
2008,2,3,12461341251356
2008,3,0,11111111111111
2008,3,1,1213112131121311213111
2008,3,2,1213151213151213151213141414
2008,3,3,1261315121315126131512131414146
2008,4,0,11111111111111111
2008,4,1,121111121111121111121
2008,4,2,1213141511213141511213141511213
2008,4,3,1213141516121314151612131415161213
2008,7,0,111111111111111111
2008,7,1,12131411121314111213141121341213
2008,7,2,121314151121314151121314151213412135
2008,7,3,126131415161213141516121314151213412135
2010,1,0,1111111
2010,1,1,12211311411
2010,1,2,122113114151
2010,1,3,1221131141516
2010,2,0,1111111
2010,2,1,122111111
2010,2,2,12213314141411
2010,2,3,12213314145145156166
2010,3,0,1111111111111
2010,3,1,122122133133111111111
2010,3,2,12212213313311441441155155111
2010,3,3,122122133133114414411551551166166
2010,4,0,1111111111111
2010,4,1,1212121111111111
2010,4,2,12121213131414111111
2010,4,3,121212131314141151511616
2010,7,0,111111111111111
2010,7,1,12212212313313311441441111111
2010,7,2,122122123133133114414415151515111
2010,7,3,122122123133133114414415151515161616
2011,1,0,11111
2011,1,1,12213314411
2011,1,2,1221331441551
2011,1,3,122133144155166
2011,2,0,1111
2011,2,1,1213141
2011,2,2,12131415
2011,2,3,121314156
2011,3,0,111111111111111111
2011,3,1,121212121213131313111111111
2011,3,2,12121212121313131314141414151515151
2011,3,3,12121212121313131314141414151515156166
2011,4,0,1111111111
2011,4,1,122122133133111111
2011,4,2,12212213313314414415515511
2011,4,3,122122133133144144155155166166
2011,7,0,1111
2011,7,1,122111
2011,7,2,1221331441
2011,7,3,12213314415566
2013,1,0,1111111
2013,1,1,121112111
2013,1,2,12131412131414
2013,1,3,12513514512136146146
2013,2,0,111111
2013,2,1,1212131311
2013,2,2,12512135131414
2013,2,3,1251213513614146
2013,3,0,111111111111
2013,3,1,1211121112111211
2013,3,2,1251314125131412513141251314
2013,3,3,12513146125131461251314612513146
2013,4,0,11111111111111
2013,4,1,121311213112131121311213
2013,4,2,1251314125131412513141251314124135
2013,4,3,125136146125131461251314612513146124135
2013,7,0,11111111111111111111
2013,7,1,121111121111121111121111
2013,7,2,12131411121314111213141112131411
2013,7,3,1213141516121314151612131415161213141516
2014,1,0,111111111
2014,1,1,12112111111
2014,1,2,12141215131513114
2014,1,3,1214121513151316146
2014,2,0,111111
2014,2,1,12121111
2014,2,2,121213131414
2014,2,3,1251251313146146
2014,3,0,11111111111111111
2014,3,1,121212121111111111111
2014,3,2,1212121213131313141414151515111
2014,3,3,1212121213131313141414151515161616
2014,4,0,111111111111111111
2014,4,1,1212121211111111111111
2014,4,2,121212121414141411111113131313
2014,4,3,12612121214141414161615151515131313136
2014,7,0,11111111111111111111
2014,7,1,121111121111121111121111
2014,7,2,1213111121311112131111213111
2014,7,3,1213141516121314151612131415161213141516
2015,1,0,11111111
2015,1,1,12121313141411
2015,1,2,1212131314141515
2015,1,3,126121313141415156
2015,2,0,11111
2015,2,1,12412131314
2015,2,2,1241251351314
2015,2,3,124125135136146
2015,3,0,1111111111111111
2015,3,1,12111121111211112111
2015,3,2,12131415121314151213141512131415
2015,3,3,126131415126131415126131415126131415
2015,4,0,111111111111111111
2015,4,1,121121121121121131131131131
2015,4,2,12141214121412141215131513151315131
2015,4,3,12614121412141214126151315131513151316
2015,7,0,11111111111111111111
2015,7,1,121311121311121311121311121311
2015,7,2,12131415121314151213141512131415121311
2015,7,3,12613141512131415121314151213141512131616
2016,1,0,1111111
2016,1,1,1212131314141
2016,1,2,125121313141415
2016,1,3,12512136131414156
2016,2,0,111111
2016,2,1,121213131414
2016,2,2,1251213131414
2016,2,3,12512131314146
2016,3,0,11111111111111
2016,3,1,121212121313131111111
2016,3,2,121212121313131414141515115
2016,3,3,121212121313131414141515616156
2016,4,0,1111111111111111
2016,4,1,121212121313131311111111
2016,4,2,1212121213131313141414141515151
2016,4,3,1212121213131313141414141515615616
2016,7,0,11111111111111111111
2016,7,1,121212121111111111111111
2016,7,2,12121212131313131414141415151511111
2016,7,3,12121212131313131414141415151516116116
2017,1,0,111111
2017,1,1,12121111
2017,1,2,121213131414
2017,1,3,1251213513614146
2017,2,0,11111
2017,2,1,121111
2017,2,2,121314151
2017,2,3,1213141516
2017,3,0,1111111111111111
2017,3,1,12121212111111111111
2017,3,2,121212121313131311111111
2017,3,3,125125121261313136131414614141461515156
2017,4,0,11111111111111
2017,4,1,121212121111111111
2017,4,2,1212121213131313111111
2017,4,3,125121251213513613136141461414615156
2017,7,0,11111111111111111111
2017,7,1,121212121111111111111111
2017,7,2,12121212131313131414141411111111
2017,7,3,1212121213131313141414141515151516161616
2019,1,0,1111
2019,1,1,1241241313
2019,1,2,124124135135
2019,1,3,12461241356135
2019,2,0,111
2019,2,1,1231213
2019,2,2,12351245134
2019,2,3,1235612451346
2019,3,0,111111111111111111
2019,3,1,1211111211111211111211
2019,3,2,121314111213141112131411121314
2019,3,3,12131415161213141516121314151612135146
2019,4,0,111111111111111111
2019,4,1,12131411213141121314112131411213
2019,4,2,121314151213141512131415121314151213
2019,4,3,126131415121314151261314151213141512136
2019,7,0,11111111111111111111
2019,7,1,121311121311121311121311121311
2019,7,2,12131415121314151213141512131415121311
2019,7,3,12613141512131415121314151213141512131616
2020,1,0,1111111111111
2020,1,1,121131141121131111
2020,1,2,1211311411211311511
2020,1,3,12113114112113115116
2020,2,0,11111111
2020,2,1,121131121131
2020,2,2,12141311215131
2020,2,3,121413112151316
2020,3,0,11111111111111111
2020,3,1,121111211112111121111
2020,3,2,121313131214141412151515121111
2020,3,3,12131313121414141215151512116116
2020,4,0,111111111111111
2020,4,1,12141312141312141312141312113
2020,4,2,125141312514131251413121413121513
2020,4,3,125141312514131251413126141312615136
2020,7,0,11111111111111111111
2020,7,1,121111121111121111121111
2020,7,2,12131415112131415112131415112131411
2020,7,3,12131415112131415112131415161213141616
2021,1,0,1111
2021,1,1,1241213413
2021,1,2,124125134135
2021,1,3,12461251341356
2021,2,0,111
2021,2,1,1231213
2021,2,2,12351245134
2021,2,3,1235612451346
2021,3,0,11111111111111111111
2021,3,1,121311112131111213111121111
2021,3,2,12131411121314111213151112141511
2021,3,3,121314111213141112131511121415116
2021,4,0,11111111111111111111
2021,4,1,121111121111121111121111
2021,4,2,121314111213141112131111214111
2021,4,3,12131415112131411121315111214151616
2021,7,0,11111111111111111111
2021,7,1,12131411121314111213141112131112
2021,7,2,1213141511213141112131411121315112
2021,7,3,121314151121314161121314161121315112
2022,1,0,111111111
2022,1,1,12121111111
2022,1,2,1212131314141511
2022,1,3,12121313141415116
2022,2,0,11111
2022,2,1,1212111
2022,2,2,12412131314
2022,2,3,124125135136146
2022,3,0,1111111111111111
2022,3,1,1211112111121111111
2022,3,2,1213141512131415121314151111
2022,3,3,121314151213141512131415116116
2022,4,0,111111111111111111
2022,4,1,121111121111111121111
2022,4,2,121311112113111111213111
2022,4,3,121314151612113114115161213141516
2022,7,0,11111111111111111111
2022,7,1,121111121111121111121111
2022,7,2,12131411121314111213141112131411
2022,7,3,1213141516121314151612131415161213141516
2023,1,0,111111111111
2023,1,1,12111111211111
2023,1,2,121314111121315111
2023,1,3,1213141111213151116
2023,2,0,1111
2023,2,1,121211
2023,2,2,1241241313
2023,2,3,12461241351356
2023,3,0,11111111111111111111
2023,3,1,12111121111211111111111
2023,3,2,121411121411121315111311511311
2023,3,3,1214111214111213151113115113116
2023,4,0,11111111111111111111
2023,4,1,121111211112111121131131131
2023,4,2,12141511214111214151121131131131
2023,4,3,121415112141112141511211311311316
2023,7,0,11111111111111111111
2023,7,1,121111121111121111121111
2023,7,2,121314111213141112131411121111
2023,7,3,12131415112131415112131415112111616
2024,1,0,1111111111
2024,1,1,121211111111
2024,1,2,121211311411511
2024,1,3,1212113114115116
2024,2,0,111111111
2024,2,1,1211111111
2024,2,2,12113111111
2024,2,3,12113114115116
2024,3,0,11111111111111111111
2024,3,1,121212121111111111111111
2024,3,2,121212121313131414141111111111
2024,3,3,12121212131313141414151515111611116
2024,4,0,111111111111111111
2024,4,1,1212121211111111111111
2024,4,2,121212121313131314141414111111
2024,4,3,12121212131313131414141416151516156156
2024,7,0,11111111111111111111
2024,7,1,121212121111111111111111
2024,7,2,1212121213131313111111111111
2024,7,3,1212121213131313141414141515151516161616
2030,1,0,1111111111
2030,1,1,12121313111111
2030,1,2,1212131314151111
2030,1,3,12121313141511116
2030,2,0,1111111
2030,2,1,12111111
2030,2,2,12131415111
2030,2,3,121314151116
2030,3,0,111111111111111111
2030,3,1,1212121211111111111111
2030,3,2,121212121313131314141414111111
2030,3,3,12121212131313131414141415151515166166
2030,4,0,1111111111111111
2030,4,1,121212121313131311111111
2030,4,2,1212121213131313141414141515151
2030,4,3,1212121213131313141414141515156166
2030,7,0,1111111111111111
2030,7,1,121212121211111111111
2030,7,2,125121251212513135131313141414141415
2030,7,3,12512125121251313513613136141461414614156
2031,1,0,1111111111
2031,1,1,12131111213111
2031,1,2,1213141112131511
2031,1,3,12131411121315116
2031,2,0,11111111
2031,2,1,1211112111
2031,2,2,12131411213151
2031,2,3,121314112131516
2031,3,0,111111111111111
2031,3,1,12112112112113113113113
2031,3,2,12141214121412151315131513113
2031,3,3,12614121412141215131513151316136
2031,4,0,11111111111111111
2031,4,1,121212121111111111111
2031,4,2,12121212141414141111113131313
2031,4,3,1261212121414141416156151515131313136
2031,7,0,111111111111111111111
2031,7,1,1212121211111111111111111
2031,7,2,121212121313131314141141411111111
2031,7,3,12121212131313131414114141515151516161616
2032,1,0,11111111
2032,1,1,12121313141411
2032,1,2,1212131314141515
2032,1,3,121213131414156156
2032,2,0,11111
2032,2,1,121111
2032,2,2,12131411
2032,2,3,1213141516
2032,3,0,11111111111111111111
2032,3,1,121212121313131111111111111
2032,3,2,121212121313131111141415111111
2032,3,3,1212121213131311111414151111116
2032,4,0,11111111111111111111
2032,4,1,121212121213131313131111111111
2032,4,2,12121212121313131313141414141515151511
2032,4,3,12121212121313131313141414141515151561616
2032,7,0,11111111111111111111
2032,7,1,121212121213131313131111111111
2032,7,2,12121212121313131313141414141515151511
2032,7,3,12121212121313131313141414141515151561616
2033,1,0,1111111111111
2033,1,1,121211111111111
2033,1,2,1212131111311141151
2033,1,3,12121311113111411516
2033,2,0,11111111111
2033,2,1,1212111111111
2033,2,2,12121131131414111
2033,2,3,1212113113141415116
2033,3,0,111111111111111111
2033,3,1,121212111111111111111
2033,3,2,121212131311314141141111111
2033,3,3,1212121313113141411415115161116
2033,4,0,1111111111111111
2033,4,1,121212121313131311111111
2033,4,2,1212121213131313141414141515115
2033,4,3,1212121213131313141414141515616156
2033,7,0,11111111111111111111
2033,7,1,121212121213131313131111111111
2033,7,2,12121212121313131313141414141151515115
2033,7,3,12121212121313131313141414141615151516156
2036,1,0,11111111111
2036,1,1,121211311411111
2036,1,2,1212113114115111
2036,1,3,12121131141151161
2036,2,0,1111111
2036,2,1,1212131111
2036,2,2,121213141511
2036,2,3,1212131415116
2036,3,0,1111111111111111
2036,3,1,12121212111111111111
2036,3,2,12121212131313131414141415151515
2036,3,3,121212121313131314146141461515615156
2036,4,0,11111111111111111111
2036,4,1,12121212121313131314141411111111
2036,4,2,1212121212131313131414141151115111
2036,4,3,121212121213131313141414115111516116
2036,7,0,11111111111111111111
2036,7,1,121212121213131313131111111111
2036,7,2,12121212121313131313141414141515151115
2036,7,3,121212121213131313131414141415151561616156
2037,1,0,111111111
2037,1,1,12121111111
2037,1,2,12121313141415151
2037,1,3,1261213131414151516
2037,2,0,11111
2037,2,1,1212111
2037,2,2,12412131314
2037,2,3,124125135136146
2037,3,0,1111111111111111
2037,3,1,1212121111111111111
2037,3,2,1212121313131111111111
2037,3,3,1212121313131414141515151161616
2037,4,0,11111111111111111
2037,4,1,121212121111111111111
2037,4,2,12121212131313131414141411111
2037,4,3,1212121261313131361414141461515151516
2037,7,0,11111111111111111111111
2037,7,1,121212121111111111111111111
2037,7,2,1212121211313131311111111111111
2037,7,3,1212121211313131311414141411515151516161616
2038,1,0,11111111
2038,1,1,121111111
2038,1,2,121314115111
2038,1,3,1213141151116
2038,2,0,11111
2038,2,1,121111
2038,2,2,1213111
2038,2,3,1213141516
2038,3,0,11111111111111
2038,3,1,1212121212111111111
2038,3,2,1241251251251251351313131314141414
2038,3,3,124125125125125135136131361314614146146
2038,4,0,11111111111111111111
2038,4,1,121212121111111111111111
2038,4,2,12121212131313131414141411111111
2038,4,3,1212121213131313141414141515151516161616
2038,7,0,11111111111111111111
2038,7,1,121212121111111111111111
2038,7,2,1212121213131313111111111111
2038,7,3,1212121213131313141414141515151516161616
2039,1,0,111111111
2039,1,1,12111121111
2039,1,2,1213111213111
2039,1,3,1261314151213141516
2039,2,0,1111111
2039,2,1,12111111
2039,2,2,12113114151
2039,2,3,121131141516
2039,3,0,1111111111111111
2039,3,1,1211111211111211111
2039,3,2,1213111121311112131111
2039,3,3,1213141516121314151612131415161
2039,4,0,111111111111111111
2039,4,1,1211111211111211111211
2039,4,2,121314111213141112131411121314
2039,4,3,12131415161213141516121314151612513146
2039,7,0,11111111111111111111
2039,7,1,121111121111121111121111
2039,7,2,12131415112131415112131411121314151
2039,7,3,12131415161213141511213141161213141516
2040,1,0,1111111111
2040,1,1,121211111111
2040,1,2,1212131314141111
2040,1,3,12121313141415151616
2040,2,0,111111111
2040,2,1,12121111111
2040,2,2,12121131141151
2040,2,3,121211311411516
2040,3,0,11111111111111
2040,3,1,121212121111111111
2040,3,2,1212121213131313111111
2040,3,3,125125121251361313613146141461415156
2040,4,0,11111111111111111111
2040,4,1,121212121111111111111111
2040,4,2,12121212131313131414141415151511111
2040,4,3,12121212131313131414141415151511616116
2040,7,0,11111111111111111111
2040,7,1,121212121111111111111111
2040,7,2,12121212131313131414141411111111
2040,7,3,1212121213131313141414141515151516161616
2042,1,0,11111111
2042,1,1,1211112111
2042,1,2,1213141512131415
2042,1,3,126131415121314156
2042,2,0,111111
2042,2,1,12131412131
2042,2,2,121314121315
2042,2,3,1213141213156
2042,3,0,1111111111111111
2042,3,1,121311121311121311121311
2042,3,2,121311121315151213151412131414
2042,3,3,121316161213151512131514121314146
2042,4,0,111111111111111111
2042,4,1,12131411121314111213141112131
2042,4,2,1213141511213141112131415112131
2042,4,3,12131415112131411121314151121316
2042,7,0,111111111111111111
2042,7,1,1211111211111211111211
2042,7,2,12131415112131415112131415112131
2042,7,3,12131415112131415161213141516121316
2044,1,0,1111111111
2044,1,1,12121313111111
2044,1,2,1212131314151111
2044,1,3,12121313141511116
2044,2,0,1111
2044,2,1,12111
2044,2,2,12131415
2044,2,3,121314156
2044,3,0,11111111111111111111
2044,3,1,12121211111111111111111
2044,3,2,12121213131314141411111111111
2044,3,3,121212131313141414151511111161116
2044,4,0,111111111111111
2044,4,1,1212121212131313131311111
2044,4,2,12512125121251313513135131414141414
2044,4,3,1251212512125131351313513146146146146146
2044,7,0,11111111111111111111
2044,7,1,121212121213131313131111111111
2044,7,2,12121212121313131313141414141515151511
2044,7,3,12121212121313131313141414141515151561616
2048,1,0,1111111
2048,1,1,112121111
2048,1,2,112132143154151
2048,1,3,11213214315416516
2048,2,0,11111
2048,2,1,1212111
2048,2,2,12412131314
2048,2,3,124125135136146
2048,3,0,111111111111111
2048,3,1,121111121111121111
2048,3,2,12131415112131415112131411
2048,3,3,1213141516121314151612131411
2048,4,0,111111111111111111
2048,4,1,1211111211111211111211
2048,4,2,121314111213141112131411121314
2048,4,3,12131415161213141516121314151612513146
2048,7,0,11111111111111111111
2048,7,1,121111121111121111121111
2048,7,2,1213111121311112131111213111
2048,7,3,1213141516121314151612131415161213141516
2050,1,0,1111111111
2050,1,1,121314111213111
2050,1,2,1213141112131511
2050,1,3,12131411121315116
2050,2,0,11111
2050,2,1,1213111
2050,2,2,121314151
2050,2,3,1213141516
2050,3,0,1111111111111111
2050,3,1,12111112111112111112
2050,3,2,12131314141213131515121414151512
2050,3,3,126131314141261313151512614141515126
2050,4,0,111111111111111
2050,4,1,1213141213141213141213141211
2050,4,2,12513141213514121314121314121515
2050,4,3,12513141213514126131412613141215156
2050,7,0,11111111111111111
2050,7,1,12131121311213112131121111
2050,7,2,1251314121351412131412513141215111
2050,7,3,1251314121351412131412513141215161616
2051,1,0,111111111
2051,1,1,12121111111
2051,1,2,12121131141151
2051,1,3,121211311411516
2051,2,0,111111
2051,2,1,1211111
2051,2,2,12131111
2051,2,3,12131141516
2051,3,0,111111111111
2051,3,1,1212121211111111
2051,3,2,1241212121313131314141414
